reservoir_id,month,mean_fill_pct
6834,3,4.43
6834,4,5.78
6834,5,4.86
6834,7,7.01
6834,8,5.27
6834,9,10.65
6834,10,4.89
6834,11,4.76
6834,12,4.95
6839,1,0.73
6839,2,0.77
6839,3,0.69
6839,4,0.92
6839,8,0.83
6839,9,0.93
6839,10,0.93
6839,11,0.85
6839,12,0.7
6840,1,0.29
6840,2,0.43
6840,3,0.38
6840,4,0.05
6840,8,0.52
6840,9,0.42
6840,10,0.38
6840,11,0.26
6840,12,0.38
6841,1,1.78
6841,2,1.64
6841,3,2.12
6841,4,2.02
6841,8,2.2
6841,9,1.25
6841,10,1.96
6841,11,1.44
6841,12,1.83
6842,1,1.8
6842,2,1.66
6842,3,2.17
6842,4,2.04
6842,8,2.28
6842,9,1.29
6842,10,2.01
6842,11,1.48
6842,12,1.87
6843,1,0.01
6843,2,0.02
6843,3,0.01
6843,4,0.01
6843,8,0.01
6843,9,0.01
6843,10,0.01
6843,11,0.01
6843,12,0.02
6857,2,31.95
6857,3,36.76
6857,4,38.34
6857,5,37.61
6857,6,34.8
6857,7,37.85
6857,8,37.81
6857,9,34.52
6857,10,38.28
6857,11,39.3
6905,1,42.19
6905,2,42.11
6905,3,41.86
6905,4,41.68
6905,5,37.0
6905,6,39.37
6905,7,41.62
6905,8,41.53
6905,9,41.8
6905,10,40.8
6905,11,42.19
6905,12,42.37
6949,1,17.1
6949,2,17.06
6949,3,15.53
6949,4,15.35
6949,5,5.44
6949,6,24.05
6949,7,21.2
6949,8,55.68
6949,9,16.8
6949,10,15.43
6949,11,16.72
6949,12,17.47
6972,2,18.04
6972,3,21.59
6972,4,19.41
6972,5,18.74
6972,6,12.9
6972,7,15.14
6972,8,18.03
6972,9,19.68
6972,10,20.4
6972,11,14.05
6992,1,21.21
6992,2,19.97
6992,3,10.54
6992,4,9.91
6992,5,13.53
6992,6,8.74
6992,7,16.62
6992,8,16.6
6992,9,20.44
6992,10,20.87
6992,11,21.26
6992,12,21.3
6995,2,8.26
6995,3,10.82
6995,4,10.54
6995,5,10.9
6995,6,10.56
6995,7,10.67
6995,8,10.31
6995,9,10.35
6995,10,10.71
6995,11,9.26
7021,2,23.47
7021,3,14.41
7021,4,14.26
7021,5,11.67
7021,6,13.74
7021,7,13.87
7021,8,14.09
7021,9,13.37
7021,10,14.03
7023,2,27.33
7023,3,32.11
7023,4,32.69
7023,5,32.48
7023,6,32.17
7023,7,31.28
7023,8,29.22
7023,9,28.22
7023,10,29.18
7023,11,30.0
7036,1,21.94
7036,2,23.99
7036,3,20.34
7036,4,13.02
7036,5,17.58
7036,6,22.26
7036,7,16.31
7036,8,12.28
7036,9,20.94
7036,10,11.82
7036,11,24.83
7036,12,23.02
7048,2,22.46
7048,3,18.86
7048,4,17.48
7048,5,18.55
7048,6,18.51
7048,7,18.46
7048,8,18.39
7048,9,18.17
7048,10,18.06
7048,11,16.07
7054,2,68.9
7054,3,86.44
7054,4,86.95
7054,5,86.72
7054,6,86.93
7054,7,85.53
7054,8,82.94
7054,9,81.08
7054,10,82.33
7079,1,14.4
7079,2,14.43
7079,3,15.05
7079,4,15.25
7079,5,15.44
7079,6,15.44
7079,7,15.38
7079,8,15.1
7079,9,14.79
7079,10,17.77
7079,11,17.61
7079,12,18.33
7080,1,25.37
7080,2,28.57
7080,3,29.79
7080,4,28.52
7080,5,28.2
7080,6,26.99
7080,7,26.01
7080,8,25.27
7080,9,25.16
7080,10,24.8
7080,11,26.35
7136,1,36.73
7136,2,35.07
7136,3,32.19
7136,4,37.61
7136,5,32.27
7136,6,35.52
7136,7,31.28
7136,8,23.46
7136,9,20.63
7136,10,19.29
7136,11,60.57
7136,12,52.43
7232,2,7.32
7232,3,7.36
7232,4,7.18
7232,5,6.46
7232,6,5.94
7232,7,6.13
7232,8,6.07
7232,9,6.05
7232,10,7.04
7232,11,2.61
7272,1,8.82
7272,2,8.79
7272,3,7.92
7272,4,5.05
7272,5,6.46
7272,6,5.95
7272,7,6.86
7272,8,6.85
7272,9,8.28
7272,10,7.84
7272,11,10.41
7272,12,10.85
7288,2,0.41
7288,3,0.52
7288,4,0.5
7288,5,0.49
7288,6,0.08
7288,7,0.27
7288,8,0.51
7288,9,0.54
7288,10,0.54
7288,11,0.52
7289,2,0.6
7289,3,0.61
7289,4,0.6
7289,5,0.54
7289,6,0.05
7289,7,0.47
7289,8,0.58
7289,9,0.56
7289,10,0.68
7289,11,0.46
7290,2,2.0
7290,3,2.43
7290,4,1.99
7290,5,1.36
7290,6,0.61
7290,7,1.25
7290,8,1.5
7290,9,1.74
7290,10,2.17
7290,11,2.3
7291,2,2.04
7291,3,2.64
7291,4,2.14
7291,5,1.7
7291,6,1.2
7291,7,1.37
7291,8,1.5
7291,9,1.21
7291,10,1.92
7291,11,1.7
7292,2,1.48
7292,3,1.69
7292,4,1.44
7292,5,1.24
7292,6,0.38
7292,7,0.9
7292,8,1.32
7292,9,1.19
7292,10,1.39
7292,11,1.48
7293,3,0.05
7293,4,8.82
7293,5,0.7
7293,6,0.32
7293,7,0.48
7293,8,0.19
7293,9,0.1
7293,10,0.08
7294,3,0.26
7294,4,0.01
7294,5,0.0
7294,6,0.0
7294,7,0.0
7294,8,0.0
7294,9,0.0
7294,10,0.0
7295,2,1.48
7295,3,2.84
7295,4,0.66
7295,5,0.2
7295,6,0.15
7295,7,0.08
7295,8,0.38
7295,9,0.38
7295,10,0.5
7296,2,0.0
7296,3,0.59
7296,4,0.39
7296,5,0.4
7296,6,0.25
7296,7,0.22
7296,8,0.32
7296,9,0.4
7296,10,0.39
7304,2,0.6
7304,3,0.67
7304,4,0.49
7304,5,0.38
7304,6,0.27
7304,7,0.5
7304,8,0.47
7304,9,0.64
7304,10,0.39
7304,11,0.42
7305,1,0.2
7305,2,0.17
7305,3,0.3
7305,4,0.34
7305,5,0.26
7305,7,0.32
7305,8,0.32
7305,9,0.32
7305,10,0.28
7305,11,0.24
7305,12,0.22
7306,1,0.0
7306,2,0.0
7306,3,0.0
7306,4,0.0
7306,5,0.0
7306,7,0.0
7306,8,0.0
7306,9,0.0
7306,10,0.0
7306,11,0.0
7306,12,0.0
7308,1,0.06
7308,2,0.05
7308,3,0.06
7308,4,0.04
7308,8,0.03
7308,9,0.05
7308,10,0.06
7308,11,0.02
7308,12,0.06
7309,1,0.04
7309,2,0.04
7309,3,0.04
7309,4,0.02
7309,8,0.01
7309,9,0.04
7309,10,0.04
7309,11,0.02
7309,12,0.03
7310,1,0.07
7310,2,0.11
7310,3,0.1
7310,4,0.07
7310,8,0.09
7310,9,0.14
7310,10,0.13
7310,11,0.03
7310,12,0.1
7364,2,1.72
7364,3,1.61
7364,4,0.98
7364,5,0.62
7364,6,0.52
7364,7,0.54
7364,8,0.49
7364,9,0.52
7364,10,0.6
7468,1,83.88
7468,2,84.66
7468,3,83.95
7468,4,82.94
7468,5,80.63
7468,6,74.4
7468,7,76.43
7468,8,80.57
7468,9,81.11
7468,10,82.27
7468,11,83.42
7468,12,84.36
7481,1,57.96
7481,2,63.74
7481,3,45.76
7481,4,56.11
7481,5,56.49
7481,6,55.36
7481,7,56.75
7481,8,64.56
7481,9,59.16
7481,10,50.96
7481,11,63.37
7481,12,59.92
7654,1,75.04
7654,2,60.36
7654,3,65.42
7654,4,37.41
7654,5,36.16
7654,6,35.02
7654,7,28.25
7654,8,35.61
7654,9,47.42
7654,10,49.4
7654,11,44.18
7654,12,27.1
7655,1,70.04
7655,2,60.81
7655,3,57.36
7655,4,50.18
7655,5,26.68
7655,6,39.12
7655,7,27.94
7655,8,34.6
7655,9,40.58
7655,10,49.33
7655,11,62.3
7655,12,37.58
7661,1,74.54
7661,2,71.91
7661,3,58.62
7661,4,68.47
7661,5,69.15
7661,6,68.78
7661,7,65.86
7661,8,63.33
7661,9,62.88
7661,10,69.66
7661,11,76.3
7661,12,72.65
7667,1,58.32
7667,2,57.77
7667,3,56.54
7667,4,59.88
7667,5,58.1
7667,6,40.26
7667,7,49.19
7667,8,24.18
7667,9,49.19
7667,10,58.72
7667,11,63.93
7667,12,66.15
7681,1,55.94
7681,2,55.85
7681,3,55.24
7681,4,54.51
7681,5,58.24
7681,6,57.18
7681,7,55.59
7681,8,50.18
7681,9,55.0
7681,10,59.96
7681,11,58.02
7681,12,57.05
7683,1,50.22
7683,2,25.75
7683,3,31.25
7683,4,31.53
7683,5,39.34
7683,6,25.95
7683,7,34.22
7683,8,21.47
7683,9,26.53
7683,10,22.62
7683,11,29.51
7683,12,30.08
7733,3,3.74
7733,4,2.11
7733,5,2.13
7733,6,1.84
7733,7,2.46
7733,8,1.95
7733,9,1.81
7733,10,1.47
7738,3,0.49
7738,4,7.3
7738,5,19.5
7738,6,16.27
7738,7,17.11
7738,8,16.6
7738,9,19.0
7738,10,23.33
7806,2,9.74
7806,3,8.87
7806,4,3.47
7806,5,3.2
7806,6,2.88
7806,7,2.94
7806,8,2.95
7806,9,2.7
7806,10,3.47
7841,2,31.61
7841,3,7.58
7841,4,9.51
7841,5,6.63
7841,6,7.03
7841,7,7.19
7841,8,7.43
7841,9,7.41
7841,10,6.2
7843,2,0.0
7843,3,19.59
7843,4,9.43
7843,5,8.37
7843,6,7.66
7843,7,7.15
7843,8,7.96
7843,9,6.76
7843,10,4.65
7845,2,13.0
7845,3,28.76
7845,4,12.06
7845,5,11.02
7845,6,8.87
7845,7,8.51
7845,8,7.89
7845,9,9.77
7845,10,9.69
7880,2,11.13
7880,3,15.14
7880,4,14.72
7880,5,11.67
7880,6,11.71
7880,7,12.15
7880,8,11.95
7880,9,11.87
7880,10,11.52
7911,2,13.91
7911,3,14.2
7911,4,16.61
7911,5,14.9
7911,6,14.12
7911,7,14.88
7911,8,14.55
7911,9,13.34
7911,10,15.5
7911,11,16.53
7923,2,11.38
7923,3,12.97
7923,4,11.9
7923,5,9.69
7923,6,10.41
7923,7,10.47
7923,8,11.15
7923,9,9.34
7923,10,12.16
7923,11,11.48
8006,1,30.52
8006,2,30.69
8006,3,29.34
8006,4,28.61
8006,5,22.81
8006,6,25.73
8006,7,27.34
8006,8,27.11
8006,9,28.72
8006,10,28.65
8006,11,29.12
8038,1,29.28
8038,2,12.2
8038,3,15.36
8038,4,15.05
8038,5,14.4
8038,6,10.8
8038,7,13.38
8038,8,13.58
8038,9,14.01
8038,10,14.19
8038,11,14.57
8038,12,13.45
8039,1,20.52
8039,2,12.14
8039,3,14.92
8039,4,14.96
8039,5,12.62
8039,6,10.98
8039,7,12.38
8039,8,13.13
8039,9,13.49
8039,10,14.19
8039,11,14.5
8039,12,15.04
8040,1,9.46
8040,2,11.11
8040,3,11.9
8040,4,11.88
8040,5,10.57
8040,6,10.2
8040,7,10.31
8040,8,11.52
8040,9,11.36
8040,10,11.73
8040,11,11.46
8040,12,12.08
8041,1,14.67
8041,2,14.27
8041,3,16.18
8041,4,15.65
8041,5,14.04
8041,6,12.13
8041,7,14.03
8041,8,14.5
8041,9,15.06
8041,10,15.37
8041,11,15.4
8041,12,15.95
8042,1,21.85
8042,2,24.3
8042,3,26.66
8042,4,26.44
8042,5,23.33
8042,6,20.18
8042,7,21.3
8042,8,25.09
8042,9,25.19
8042,10,25.8
8042,11,25.62
8042,12,27.08
8043,1,5.12
8043,2,4.82
8043,3,6.4
8043,4,5.58
8043,5,4.43
8043,6,3.49
8043,7,4.92
8043,8,5.38
8043,9,5.39
8043,10,6.05
8043,11,7.24
8043,12,6.86
8045,1,22.62
8045,2,19.22
8045,3,22.95
8045,4,22.12
8045,5,19.65
8045,6,18.04
8045,7,21.62
8045,8,20.95
8045,9,23.07
8045,10,23.81
8045,11,24.24
8045,12,22.98
8046,1,23.79
8046,2,23.95
8046,3,28.58
8046,4,29.02
8046,5,22.74
8046,6,21.29
8046,7,19.96
8046,8,28.65
8046,9,28.18
8046,10,27.56
8046,11,29.06
8046,12,28.36
8047,1,17.16
8047,2,14.92
8047,3,18.32
8047,4,17.69
8047,5,15.17
8047,6,12.73
8047,7,16.45
8047,8,16.45
8047,9,16.59
8047,10,16.57
8047,11,17.12
8047,12,16.56
8048,1,14.28
8048,2,8.44
8048,3,9.94
8048,4,9.93
8048,5,6.75
8048,6,7.92
8048,7,9.3
8048,8,9.3
8048,9,9.55
8048,10,9.59
8048,11,9.6
8048,12,10.01
8049,1,40.81
8049,2,41.76
8049,3,41.02
8049,4,38.64
8049,5,37.27
8049,6,36.65
8049,7,37.96
8049,8,35.86
8049,9,39.97
8049,10,44.31
8049,11,45.23
8049,12,44.29
8050,1,28.88
8050,2,26.32
8050,3,31.1
8050,4,30.04
8050,5,28.3
8050,6,21.87
8050,7,28.53
8050,8,27.61
8050,9,28.32
8050,10,30.39
8050,11,31.55
8050,12,31.31
8051,1,13.95
8051,2,13.39
8051,3,17.26
8051,4,17.02
8051,5,12.75
8051,6,9.95
8051,7,13.92
8051,8,14.43
8051,9,13.94
8051,10,15.72
8051,11,16.25
8051,12,16.61
8053,1,16.01
8053,2,15.3
8053,3,15.62
8053,4,15.2
8053,5,16.43
8053,6,13.84
8053,7,12.78
8053,8,15.69
8053,9,15.6
8053,10,14.0
8053,11,15.57
8053,12,16.32
8067,1,45.35
8067,2,46.68
8067,3,54.85
8067,4,52.51
8067,5,51.3
8067,6,51.98
8067,7,54.4
8067,8,54.73
8067,9,56.48
8067,10,57.31
8067,11,57.84
8067,12,57.81
8094,1,10.6
8094,2,11.31
8094,3,12.16
8094,4,12.0
8094,5,11.54
8094,6,11.69
8094,7,12.58
8094,8,12.04
8094,9,12.3
8094,10,11.94
8094,11,11.41
8094,12,12.15
8097,1,12.82
8097,2,12.6
8097,3,10.96
8097,4,10.29
8097,5,8.87
8097,6,7.21
8097,7,7.36
8097,8,7.42
8097,9,11.51
8097,10,12.75
8097,11,12.28
8097,12,13.1
8116,1,18.67
8116,2,16.05
8116,3,17.32
8116,4,16.34
8116,5,15.7
8116,6,14.66
8116,7,14.8
8116,8,13.33
8116,9,13.0
8116,10,15.3
8116,11,16.29
8116,12,17.24
8118,1,10.93
8118,2,10.63
8118,3,9.54
8118,4,9.04
8118,5,8.19
8118,6,6.94
8118,7,7.15
8118,8,6.84
8118,9,7.44
8118,10,9.19
8118,11,9.81
8118,12,10.5
8121,1,58.62
8121,2,57.4
8121,3,58.54
8121,4,55.1
8121,5,52.45
8121,6,42.0
8121,7,45.83
8121,8,47.73
8121,9,52.85
8121,10,52.47
8121,11,56.56
8121,12,60.05
8127,1,25.6
8127,2,25.28
8127,3,25.55
8127,4,24.31
8127,5,21.51
8127,6,19.13
8127,7,22.84
8127,8,22.89
8127,9,24.2
8127,10,24.38
8127,11,25.84
8127,12,26.09
8128,1,26.96
8128,2,26.32
8128,3,26.7
8128,4,26.23
8128,5,24.12
8128,6,17.57
8128,7,22.91
8128,8,23.84
8128,9,25.22
8128,10,25.82
8128,11,27.32
8128,12,27.52
8146,1,32.43
8146,2,31.96
8146,3,33.16
8146,4,32.22
8146,5,32.73
8146,6,24.57
8146,7,27.67
8146,8,27.59
8146,9,29.13
8146,10,25.51
8146,11,30.13
8146,12,32.43
8169,1,12.29
8169,2,12.62
8169,3,12.5
8169,4,12.31
8169,5,9.54
8169,6,5.66
8169,7,10.43
8169,8,10.74
8169,9,11.41
8169,10,9.88
8169,11,13.17
8169,12,14.19
8171,1,14.6
8171,2,15.04
8171,3,14.92
8171,4,14.63
8171,5,10.52
8171,6,8.36
8171,7,12.96
8171,8,13.66
8171,9,13.33
8171,10,11.21
8171,11,15.53
8171,12,16.85
8188,1,4.74
8188,2,4.08
8188,3,4.99
8188,4,2.59
8188,5,2.05
8188,6,2.96
8188,7,4.63
8188,8,3.11
8188,9,3.11
8188,10,5.19
8188,11,6.91
8188,12,7.25
8194,1,5.85
8194,2,6.57
8194,3,6.81
8194,4,6.82
8194,5,4.73
8194,6,2.93
8194,7,6.07
8194,8,4.2
8194,9,6.26
8194,10,5.41
8194,11,8.02
8194,12,6.98
8201,1,25.14
8201,2,27.45
8201,3,27.9
8201,4,19.4
8201,5,23.51
8201,6,21.46
8201,7,28.11
8201,8,24.42
8201,9,27.62
8201,10,26.17
8201,11,27.76
8201,12,26.1
8202,1,52.93
8202,2,49.42
8202,3,51.18
8202,4,45.57
8202,5,49.82
8202,6,42.83
8202,7,43.77
8202,8,39.11
8202,9,38.19
8202,10,43.3
8202,11,48.91
8202,12,54.99
8205,1,23.48
8205,2,15.32
8205,3,18.01
8205,4,22.12
8205,5,13.98
8205,6,6.31
8205,7,16.09
8205,8,21.44
8205,9,22.33
8205,10,13.16
8205,11,20.85
8205,12,24.2
8213,1,8.84
8213,2,8.81
8213,3,8.94
8213,4,7.25
8213,5,5.0
8213,6,4.93
8213,7,4.93
8213,8,8.55
8213,9,7.2
8213,10,8.2
8213,11,8.8
8213,12,8.94
8243,1,26.04
8243,2,16.57
8243,3,13.18
8243,4,13.38
8243,5,25.73
8243,6,35.83
8243,7,34.87
8243,8,25.93
8243,9,42.99
8243,10,9.09
8243,11,23.12
8243,12,18.58
8257,1,12.94
8257,2,10.69
8257,3,7.28
8257,4,13.14
8257,5,11.52
8257,6,17.57
8257,7,18.3
8257,8,18.76
8257,9,16.92
8257,10,17.28
8257,11,15.13
8257,12,15.3
8263,1,23.06
8263,2,21.59
8263,3,22.61
8263,4,24.03
8263,5,34.5
8263,6,35.26
8263,7,34.7
8263,8,35.9
8263,9,37.57
8263,10,29.73
8263,11,33.91
8263,12,27.87
8264,1,8.29
8264,2,5.72
8264,3,8.25
8264,4,7.69
8264,5,9.85
8264,6,10.24
8264,7,10.54
8264,8,11.02
8264,9,11.0
8264,10,10.53
8264,11,10.38
8264,12,10.32
8511,1,6.42
8511,2,8.12
8511,3,11.45
8511,4,9.1
8511,5,7.07
8511,6,11.25
8511,7,0.0
8511,8,12.47
8511,9,12.63
8511,10,12.64
8511,11,10.53
8511,12,11.34
8514,1,22.98
8514,2,25.51
8514,3,30.36
8514,4,32.35
8514,5,66.89
8514,6,32.6
8514,7,100.0
8514,8,32.8
8514,9,33.42
8514,10,32.58
8514,11,32.37
8514,12,32.42
8516,1,15.67
8516,2,16.9
8516,3,18.43
8516,4,16.93
8516,5,18.7
8516,6,19.35
8516,7,43.06
8516,8,19.43
8516,9,19.53
8516,10,19.0
8516,11,17.32
8516,12,18.83
8518,1,7.5
8518,2,8.23
8518,3,9.28
8518,4,9.42
8518,5,5.47
8518,6,10.65
8518,7,18.2
8518,8,10.79
8518,9,10.1
8518,10,10.15
8518,11,8.56
8518,12,9.6
8538,1,17.34
8538,2,15.57
8538,3,14.38
8538,4,13.83
8538,5,15.43
8538,6,14.04
8538,7,13.58
8538,8,18.52
8538,9,18.94
8538,10,18.36
8538,11,17.72
8538,12,16.4
8765,3,7.04
8765,4,6.28
8765,5,5.61
8765,6,6.98
8765,7,6.45
8765,8,6.61
8765,9,6.47
8765,10,18.86
8769,3,10.53
8769,4,10.15
8769,5,8.52
8769,6,8.69
8769,7,8.72
8769,8,8.82
8769,9,8.82
8769,10,11.06
8771,3,13.1
8771,4,13.15
8771,5,13.05
8771,6,11.81
8771,7,12.21
8771,8,12.24
8771,9,12.05
8771,10,11.18
8772,3,14.49
8772,4,17.66
8772,5,11.79
8772,6,14.63
8772,7,13.21
8772,8,14.12
8772,9,14.08
8772,10,16.42
8796,3,10.75
8796,4,11.0
8796,5,10.7
8796,6,9.76
8796,7,9.53
8796,8,8.89
8796,9,9.27
8796,10,9.01
8798,3,11.43
8798,4,13.35
8798,5,13.45
8798,6,13.41
8798,7,13.45
8798,8,12.71
8798,9,12.52
8798,10,9.2
8800,3,5.35
8800,4,4.88
8800,5,4.59
8800,6,4.33
8800,7,5.13
8800,8,4.61
8800,9,4.15
8800,10,3.64
8816,3,42.52
8816,4,41.21
8816,5,40.58
8816,6,38.87
8816,7,39.27
8816,8,38.45
8816,9,36.28
8816,10,31.25
8844,2,0.0
8844,3,9.43
8844,4,14.02
8844,5,14.46
8844,6,9.12
8844,7,11.21
8844,8,10.37
8844,9,14.37
8844,10,14.66
8871,2,14.05
8871,3,13.94
8871,4,14.47
8871,5,11.56
8871,6,10.49
8871,7,12.57
8871,8,12.38
8871,9,12.27
8871,10,9.2
8878,2,4.18
8878,3,12.88
8878,4,12.58
8878,5,10.78
8878,6,11.12
8878,7,5.71
8878,8,9.31
8878,9,10.97
8878,10,8.42
8879,2,13.8
8879,3,11.21
8879,4,9.2
8879,5,9.1
8879,6,10.34
8879,7,12.79
8879,8,12.53
8879,9,11.77
8879,10,9.66
8882,2,0.56
8882,3,15.38
8882,4,21.88
8882,5,16.32
8882,6,15.96
8882,7,17.64
8882,8,16.9
8882,9,15.8
8882,10,16.58
8883,2,11.47
8883,3,15.37
8883,4,20.78
8883,5,7.98
8883,6,9.96
8883,7,10.68
8883,8,10.51
8883,9,10.66
8883,10,8.96
8889,2,7.2
8889,3,8.02
8889,4,7.59
8889,5,6.29
8889,6,7.11
8889,7,7.79
8889,8,7.72
8889,9,7.46
8889,10,7.4
8900,2,6.51
8900,3,11.96
8900,4,10.37
8900,5,7.77
8900,6,8.87
8900,7,9.24
8900,8,8.34
8900,9,6.89
8900,10,6.74
8914,2,32.16
8914,3,14.98
8914,4,15.0
8914,5,14.26
8914,6,10.34
8914,7,2.94
8914,8,10.58
8914,9,10.93
8914,10,12.81
8916,2,41.87
8916,3,49.74
8916,4,48.27
8916,5,48.23
8916,6,41.14
8916,7,32.3
8916,8,32.46
8916,9,40.35
8916,10,43.67
8921,2,39.06
8921,3,43.25
8921,4,43.43
8921,5,42.39
8921,6,36.16
8921,7,30.37
8921,8,33.4
8921,9,37.56
8921,10,40.56
8929,2,9.72
8929,3,12.43
8929,4,12.67
8929,5,10.09
8929,6,8.24
8929,7,4.9
8929,8,8.25
8929,9,10.41
8929,10,11.25
8934,2,4.9
8934,3,8.14
8934,4,5.94
8934,5,6.4
8934,6,4.1
8934,7,3.17
8934,8,3.09
8934,9,7.77
8934,10,8.38
8944,2,6.85
8944,3,11.97
8944,4,12.64
8944,5,12.34
8944,6,11.84
8944,7,11.15
8944,8,9.07
8944,9,6.56
8944,10,6.12
8952,2,45.65
8952,3,52.08
8952,4,55.84
8952,5,47.19
8952,6,40.34
8952,7,27.54
8952,8,33.96
8952,9,36.48
8952,10,36.35
8954,2,20.0
8954,3,18.45
8954,4,18.17
8954,5,14.06
8954,6,13.93
8954,7,8.7
8954,8,16.14
8954,9,16.76
8954,10,19.27
8964,2,35.65
8964,3,25.56
8964,4,24.17
8964,5,23.6
8964,6,19.94
8964,7,11.57
8964,8,30.98
8964,9,23.7
8964,10,25.25
8964,11,78.23
8968,2,8.81
8968,3,9.48
8968,4,9.99
8968,5,9.85
8968,6,9.72
8968,7,9.83
8968,8,9.82
8968,9,9.89
8968,10,9.8
8968,11,8.8
8969,2,16.72
8969,3,14.08
8969,4,14.8
8969,5,12.62
8969,6,10.85
8969,7,3.66
8969,8,11.12
8969,9,14.08
8969,10,13.42
8969,11,26.11
8970,2,15.09
8970,3,12.71
8970,4,12.5
8970,5,11.62
8970,6,9.62
8970,7,4.85
8970,8,10.02
8970,9,11.44
8970,10,10.98
8970,11,24.95
8972,2,41.9
8972,3,29.95
8972,4,23.78
8972,5,28.44
8972,6,19.02
8972,7,19.29
8972,8,22.25
8972,9,27.0
8972,10,29.31
8972,11,20.43
8973,2,43.02
8973,3,32.01
8973,4,25.27
8973,5,31.28
8973,6,21.44
8973,7,20.74
8973,8,23.7
8973,9,27.37
8973,10,29.61
8973,11,23.02
8975,2,31.27
8975,3,18.31
8975,4,17.15
8975,5,17.68
8975,6,17.26
8975,7,16.58
8975,8,15.98
8975,9,14.84
8975,10,14.44
8975,11,57.48
8978,2,18.97
8978,3,11.46
8978,4,11.66
8978,5,6.61
8978,6,8.4
8978,7,5.92
8978,8,7.54
8978,9,6.57
8978,10,9.05
8978,11,53.49
8984,2,13.34
8984,3,10.03
8984,4,7.63
8984,5,5.87
8984,6,8.49
8984,7,6.16
8984,8,9.24
8984,9,9.67
8984,10,11.12
8984,11,35.05
8990,2,47.63
8990,3,46.53
8990,4,46.12
8990,5,42.9
8990,6,41.36
8990,7,40.4
8990,8,42.02
8990,9,43.77
8990,10,45.24
8990,11,58.32
8995,2,9.89
8995,3,18.86
8995,4,18.55
8995,5,19.01
8995,6,17.76
8995,7,18.3
8995,8,17.51
8995,9,16.72
8995,10,15.6
8995,11,18.27
8996,2,8.66
8996,3,12.92
8996,4,12.76
8996,5,12.54
8996,6,12.33
8996,7,11.99
8996,8,11.36
8996,9,10.47
8996,10,11.0
8996,11,0.0
8999,2,33.49
8999,3,16.44
8999,4,15.66
8999,5,13.09
8999,6,10.76
8999,7,22.21
8999,8,13.8
8999,9,13.13
8999,10,16.22
8999,11,15.68
9000,2,37.11
9000,3,30.72
9000,4,27.15
9000,5,24.23
9000,6,21.58
9000,7,20.77
9000,8,21.29
9000,9,26.51
9000,10,37.52
9000,11,31.65
9003,2,22.6
9003,3,16.12
9003,4,14.68
9003,5,12.72
9003,6,10.22
9003,7,10.32
9003,8,10.88
9003,9,12.04
9003,10,13.12
9003,11,15.2
9009,2,41.05
9009,3,13.95
9009,4,12.87
9009,5,7.84
9009,6,6.4
9009,7,7.42
9009,8,10.84
9009,9,11.7
9009,10,15.15
9009,11,26.27
9037,2,38.52
9037,3,28.6
9037,4,26.73
9037,5,23.88
9037,6,20.92
9037,7,17.26
9037,8,16.85
9037,9,16.67
9037,10,21.61
9037,11,24.67
9045,2,16.44
9045,3,8.72
9045,4,8.05
9045,5,7.16
9045,6,4.88
9045,7,4.21
9045,8,4.41
9045,9,5.39
9045,10,8.61
9045,11,4.57
9059,2,20.81
9059,3,13.54
9059,4,10.85
9059,5,8.48
9059,6,5.8
9059,7,9.48
9059,8,9.98
9059,9,10.1
9059,10,11.0
9059,11,11.39
9067,2,16.07
9067,3,15.46
9067,4,14.16
9067,5,11.04
9067,6,6.95
9067,7,9.46
9067,8,12.51
9067,9,13.83
9067,10,12.15
9067,11,22.17
9068,2,22.09
9068,3,32.24
9068,4,32.13
9068,5,31.5
9068,6,31.84
9068,7,31.51
9068,8,30.42
9068,9,29.77
9068,10,28.86
9068,11,36.73
9071,2,11.21
9071,3,7.7
9071,4,6.36
9071,5,3.84
9071,6,3.09
9071,7,4.72
9071,8,5.79
9071,9,5.33
9071,10,9.51
9071,11,8.54
9072,2,22.86
9072,3,20.92
9072,4,20.34
9072,5,18.34
9072,6,15.94
9072,7,8.9
9072,8,11.18
9072,9,11.66
9072,10,16.67
9072,11,18.2
9073,2,13.12
9073,3,17.01
9073,4,16.54
9073,5,16.66
9073,6,17.56
9073,7,16.86
9073,8,14.84
9073,9,13.17
9073,10,13.26
9073,11,14.71
9075,2,10.67
9075,3,15.1
9075,4,13.1
9075,5,8.78
9075,6,7.3
9075,7,12.45
9075,8,10.98
9075,9,13.02
9075,10,14.96
9075,11,14.56
9082,2,11.34
9082,3,15.62
9082,4,11.94
9082,5,10.06
9082,6,5.88
9082,7,11.53
9082,8,12.98
9082,9,12.57
9082,10,14.21
9082,11,14.51
9084,2,11.64
9084,3,11.71
9084,4,11.26
9084,5,10.15
9084,6,10.08
9084,7,7.67
9084,8,8.93
9084,9,10.37
9084,10,10.77
9084,11,10.66
9085,2,14.82
9085,3,14.96
9085,4,14.56
9085,5,12.64
9085,6,10.72
9085,7,11.26
9085,8,11.46
9085,9,12.38
9085,10,12.58
9085,11,13.39
9089,2,8.82
9089,3,9.32
9089,4,8.97
9089,5,7.1
9089,6,5.65
9089,7,4.95
9089,8,6.39
9089,9,7.08
9089,10,8.08
9089,11,7.94
9093,2,32.62
9093,3,30.91
9093,4,29.84
9093,5,27.83
9093,6,22.22
9093,7,22.48
9093,8,26.43
9093,9,26.29
